#{"t_start": 1718442257.5480845, "env_id": "None"}
r,l,t
-102.74472,78,23.31289
-129.48792,92,23.324496
-145.65187,106,23.357514
-166.14719,111,23.427122
-159.7142,105,23.427181
-266.89093,118,23.473758
-129.28639,82,23.50043
-138.9474,92,23.512307
-292.24765,93,23.569003
-130.61597,78,23.569063
-127.68088,108,23.606499
-317.14493,92,23.606559
-170.46677,91,23.629344
-61.58992,114,23.641114
-116.3799,105,23.663846
-76.543106,102,23.686544
-70.344406,67,23.711508
-203.77762,102,23.778087
-115.5298,75,23.803893
-196.24492,119,23.803952
-117.88855,75,23.873425
-258.59302,75,23.885828
-62.302116,84,23.90182
-103.93703,59,23.901879
-104.69694,132,23.901898
-86.35703,67,23.913918
-223.24577,97,23.913976
32.819168,113,23.936223
-68.31018,76,23.948
-135.76155,98,23.970884
-228.80914,88,23.970944
-152.55434,121,23.982836
-305.76532,107,23.982895
-322.3923,94,24.004911
-163.89355,101,24.029117
-41.153683,69,24.050968
-3.8836975,68,24.104332
-165.24829,70,24.117487
-213.32207,112,24.15629
-218.35165,89,24.18973
-154.92299,123,24.202221
-147.85791,118,24.202281
-389.91968,97,24.225229
-223.76581,122,24.239436
-289.29584,140,24.250817
-97.59367,62,24.293531
-191.47517,78,24.338004
-199.40685,147,24.34042
-161.2961,149,24.351629
-55.851524,64,24.372954
-114.68,71,24.39529
-163.61217,103,24.395348
-480.45197,99,24.406129
-103.49488,108,24.417137
-143.28989,126,24.462584
-310.02844,99,24.473553
-176.38548,89,24.505394
-133.6195,87,24.516592
-321.11456,80,24.559471
-363.29248,93,24.573031
-71.19324,63,24.626389
-98.63024,107,24.659306
-78.788025,70,24.696162
-142.74156,78,24.696223
-76.87973,96,24.707785
-79.98299,74,24.719148
-332.12817,83,24.730263
-407.73343,95,24.751641
-238.0718,101,24.840206
-91.81875,72,24.862987
-70.420815,102,24.879296
-197.16817,132,24.879352
-159.72905,94,24.879381
-134.94373,86,24.879398
-136.0246,61,24.912539
-129.59235,91,24.93487
-371.0121,119,24.967125
-405.83572,92,25.013555
-185.98141,97,25.013614
-366.02417,91,25.056759
-106.66668,67,25.101209
-96.66607,65,25.12658
-345.56766,111,25.14973
-119.599915,92,25.149789
-358.61093,104,25.161414
-277.89496,108,25.205845
-273.20648,95,25.230618
-139.80313,109,25.24248
-387.03314,93,25.253844
-114.17657,97,25.288004
-141.45856,103,25.288064
-181.97824,120,25.311051
-179.12793,72,25.325478
-149.80692,95,25.325534
-88.72654,120,25.336894
-73.08467,127,25.38005
-85.73757,63,25.448667
-369.59808,98,25.448724
-102.599556,114,25.526261
-280.3107,110,25.540886
-250.82321,104,25.55306
-145.6854,105,25.585596
-86.83957,60,25.597389
-118.7874,99,25.597445
-365.0897,124,25.608917
-109.17286,84,25.620485
-53.892624,66,25.63236
-191.75859,66,25.634728
-159.23625,83,25.656698
-462.12497,110,25.667636
-192.92621,94,25.700527
-189.52612,75,25.735565
-121.67813,70,25.737934
-90.70967,63,25.737978
-215.8729,103,25.749041
-169.87059,83,25.793967
-387.77533,117,25.794026
-458.90997,122,25.794046
-398.32452,49,26.294947
-410.56964,50,26.308343
-414.25766,50,26.308404
-336.1771,50,26.308424
-366.93665,50,26.308441
-392.72006,51,26.320329
-437.09366,51,26.320391
-377.414,52,26.332868
-380.93396,52,26.332925
-456.85205,52,26.332943
-483.33865,53,26.343934
-447.8409,54,26.357237
-469.20853,54,26.357293
-481.25085,54,26.357312
-495.21878,54,26.35733
-475.8205,54,26.357344
-503.7954,55,26.368505
-431.70007,55,26.368561
-538.2258,58,26.401978
-443.94727,58,26.402037
-435.82376,60,26.424708
-565.29175,60,26.424766
-567.2886,60,26.424786
-476.17905,60,26.424801
-591.3028,61,26.43553
-613.33044,62,26.449757
-513.2715,62,26.449813
-590.84454,62,26.449832
-527.99915,62,26.449848
-467.66156,62,26.449862
-601.4697,62,26.449876
-600.41705,62,26.44989
-499.05933,65,26.479479
-547.7152,65,26.479534
-633.5518,66,26.489473
-536.3372,67,26.499642
-583.5608,68,26.512173
-634.8348,69,26.522258
-661.75256,70,26.532305
-688.23016,71,26.543113
-605.6881,71,26.543172
-561.9869,73,26.562656
-675.27893,74,26.573295
-610.8373,74,26.573352
-522.93317,75,26.583085
-799.86975,76,26.59281
-743.095,79,26.631286
-565.4298,80,26.640543
-771.1222,83,26.666565
-914.8993,85,26.684255
-314.9267,51,26.884597
-391.2001,51,26.884658
-226.62363,55,26.906545
-281.04187,57,26.917956
-309.07446,61,26.94195
-436.65002,58,26.964691
-328.2975,57,26.964751
-508.75778,63,26.975999
-409.36884,64,26.987856
-279.3706,61,26.987912
-465.15726,65,27.019905
-312.80234,67,27.041651
-372.2331,58,27.055712
-550.29346,71,27.067708
-504.16327,71,27.067762
-297.0453,62,27.078543
-336.97168,70,27.100495
-275.15924,467,114.835117
-248.24855,658,127.101619
-282.6579,668,127.814737
-231.91786,779,136.116547
-281.54962,782,136.354841
-275.48492,859,142.493813
-313.89636,892,145.19749
-314.32153,960,150.932565
-288.68387,967,151.543107
-288.78387,983,152.904009
-186.82213,1000,154.395454
-173.53639,1000,154.395553
-253.89105,1000,154.39559
-158.83086,1000,154.39561
-179.05592,1000,154.395623
-264.2431,1000,154.395635
-229.24448,1000,154.395648
-224.97939,1000,154.39566
-167.85896,1000,154.395672
-157.5093,1000,154.395684
-207.70753,1000,154.395696
-231.23827,1000,154.395708
-220.65807,1000,154.395721
-203.53485,1000,154.395733
-174.1175,1000,154.395745
-198.46771,1000,154.395757
-217.1192,1000,154.395769
-191.2616,1000,154.395781
-182.0057,1000,154.395793
-183.50087,1000,154.395805
-242.91696,1000,154.395817
-169.37018,1000,154.395828
-226.29831,1000,154.395841
-169.5833,1000,154.395853
-239.65889,1000,154.395865
-165.3755,1000,154.395877
-215.00986,1000,154.395889
-200.73924,1000,154.3959
-160.43556,1000,154.395913
-168.00726,1000,154.395925
-197.50793,1000,154.395937
-243.49937,1000,154.395949
-201.72838,1000,154.395961
-203.63855,1000,154.395972
-211.57455,1000,154.395985
-224.12878,1000,154.395997
-200.81824,1000,154.396008
-209.31934,1000,154.396021
-179.45738,1000,154.396034
-192.65009,1000,154.396046
