#{"t_start": 1718461803.0062377, "env_id": "None"}
r,l,t
10.0,10,27.104743
8.0,8,27.104813
11.0,11,27.110597
9.0,9,27.110666
10.0,10,27.116331
9.0,9,27.121176
11.0,11,27.122648
9.0,9,27.131084
11.0,11,27.132706
9.0,9,27.132769
9.0,9,27.13795
9.0,9,27.146456
10.0,10,27.148264
10.0,10,27.152775
11.0,11,27.15322
10.0,10,27.161663
10.0,10,27.163245
9.0,9,27.16916
11.0,11,27.169215
10.0,10,27.178117
9.0,9,27.178971
9.0,9,27.180533
8.0,8,27.185775
10.0,10,27.194272
9.0,9,27.195892
10.0,10,27.195955
10.0,10,27.206515
8.0,8,27.212044
11.0,11,27.218286
10.0,10,27.222068
11.0,11,27.222959
8.0,8,27.223021
12.0,12,27.233697
9.0,9,27.23819
9.0,9,27.23904
10.0,10,27.244775
10.0,10,27.244842
10.0,10,27.254221
9.0,9,27.255075
9.0,9,27.259937
10.0,10,27.265224
10.0,10,27.265292
10.0,10,27.271849
9.0,9,27.271904
10.0,10,27.28086
10.0,10,27.283099
11.0,11,27.28681
10.0,10,27.296593
10.0,10,27.296664
9.0,9,27.297475
10.0,10,27.303418
10.0,10,27.312997
9.0,9,27.318353
9.0,9,27.31842
9.0,9,27.319219
8.0,8,27.328423
9.0,9,27.328491
9.0,9,27.334955
12.0,12,27.339499
12.0,12,27.339566
8.0,8,27.343922
10.0,10,27.348348
11.0,11,27.355497
9.0,9,27.360943
8.0,8,27.364764
11.0,11,27.364828
11.0,11,27.364855
8.0,8,27.375964
9.0,9,27.38041
9.0,9,27.381289
10.0,10,27.382125
11.0,11,27.386503
10.0,10,27.395811
9.0,9,27.398089
8.0,8,27.398142
11.0,11,27.398162
12.0,12,27.407105
10.0,10,27.417426
9.0,9,27.421973
10.0,10,27.427006
11.0,11,27.427855
12.0,12,27.433083
9.0,9,27.434645
9.0,9,27.443776
10.0,10,27.443831
8.0,8,27.443852
11.0,11,27.453977
9.0,9,27.454046
9.0,9,27.460182
10.0,10,27.46398
10.0,10,27.464047
9.0,9,27.474153
10.0,10,27.474997
10.0,10,27.480216
10.0,10,27.481081
11.0,11,27.48594
10.0,10,27.491739
9.0,9,27.491806
10.0,10,27.49754
10.0,10,27.50529
10.0,10,27.506138
9.0,9,27.511357
10.0,10,27.512212
10.0,10,27.526503
9.0,9,27.526573
10.0,10,27.528095
9.0,9,27.532577
9.0,9,27.537522
8.0,8,27.542771
9.0,9,27.543622
10.0,10,27.548859
9.0,9,27.553815
10.0,10,27.558343
9.0,9,27.55992
10.0,10,27.564394
9.0,9,27.569951
9.0,9,27.570799
9.0,9,27.575281
8.0,8,27.580531
10.0,10,27.5806
8.0,8,27.586759
10.0,10,27.590495
10.0,10,27.592688
10.0,10,27.602454
10.0,10,27.602525
9.0,9,27.60699
9.0,9,27.607839
10.0,10,27.617881
8.0,8,27.618319
10.0,10,27.626394
8.0,8,27.627277
10.0,10,27.632186
9.0,9,27.638327
11.0,11,27.642052
8.0,8,27.642945
9.0,9,27.643007
8.0,8,27.647784
9.0,9,27.657739
9.0,9,27.658582
9.0,9,27.663435
10.0,10,27.664333
9.0,9,27.664394
10.0,10,27.675349
9.0,9,27.675403
9.0,9,27.684355
10.0,10,27.684423
10.0,10,27.685233
9.0,9,27.696409
10.0,10,27.700156
9.0,9,27.701036
10.0,10,27.701875
10.0,10,27.706693
9.0,9,27.715669
9.0,9,27.716522
9.0,9,27.717379
11.0,11,27.731562
11.0,11,27.732414
9.0,9,27.73747
9.0,9,27.738268
11.0,11,27.738331
10.0,10,27.751845
12.0,12,27.752703
9.0,9,27.754292
9.0,9,27.761975
10.0,10,27.762832
9.0,9,27.768798
9.0,9,27.769665
10.0,10,27.778957
10.0,10,27.779804
10.0,10,27.780642
10.0,10,27.78652
9.0,9,27.786576
8.0,8,27.795457
8.0,8,27.796303
9.0,9,27.800775
9.0,9,27.810578
8.0,8,27.811477
10.0,10,27.811538
10.0,10,27.816685
9.0,9,27.821617
9.0,9,27.827383
11.0,11,27.828238
12.0,12,27.837722
11.0,11,27.846623
12.0,12,27.846693
10.0,10,27.852087
11.0,11,27.853677
13.0,13,27.863149
10.0,10,27.863219
11.0,11,27.864012
10.0,10,27.869268
9.0,9,27.873842
9.0,9,27.879669
9.0,9,27.883432
11.0,11,27.884285
10.0,10,27.909377
10.0,10,27.910233
9.0,9,27.915451
9.0,9,27.916306
9.0,9,27.921156
10.0,10,27.927005
10.0,10,27.927787
9.0,9,27.932278
10.0,10,27.943146
10.0,10,27.946931
9.0,9,27.949161
9.0,9,27.952872
9.0,9,27.958622
8.0,8,27.959475
9.0,9,27.963958
9.0,9,27.969204
9.0,9,27.973872
10.0,10,27.979095
10.0,10,27.979945
9.0,9,27.980784
10.0,10,27.99057
10.0,10,27.991426
9.0,9,27.996534
10.0,10,27.996589
9.0,9,28.001356
9.0,9,28.007076
9.0,9,28.010824
9.0,9,28.013043
9.0,9,28.021116
12.0,12,28.022686
9.0,9,28.026667
10.0,10,28.028244
9.0,9,28.037804
10.0,10,28.037873
10.0,10,28.046713
10.0,10,28.048297
10.0,10,28.056914
9.0,9,28.057986
10.0,10,28.058827
10.0,10,28.063918
10.0,10,28.072389
8.0,8,28.074609
11.0,11,28.074664
10.0,10,28.078372
9.0,9,28.08449
10.0,10,28.089686
8.0,8,28.090541
9.0,9,28.094342
8.0,8,28.094411
9.0,9,28.104144
10.0,10,28.110435
9.0,9,28.110504
11.0,11,28.110531
12.0,12,28.119123
11.0,11,28.121444
10.0,10,28.127254
10.0,10,28.127322
9.0,9,28.135729
12.0,12,28.135798
10.0,10,28.141716
10.0,10,28.156131
10.0,10,28.156201
9.0,9,28.157025
10.0,10,28.157865
8.0,8,28.166428
9.0,9,28.173031
9.0,9,28.173864
10.0,10,28.173926
11.0,11,28.182631
10.0,10,28.183375
9.0,9,28.189127
9.0,9,28.19287
11.0,11,28.19838
10.0,10,28.20287
10.0,10,28.203718
9.0,9,28.208963
9.0,9,28.214088
10.0,10,28.219362
10.0,10,28.220994
9.0,9,28.221061
9.0,9,28.230447
10.0,10,28.231926
10.0,10,28.237007
9.0,9,28.237831
9.0,9,28.237893
10.0,10,28.247853
10.0,10,28.256896
9.0,9,28.262168
9.0,9,28.262237
11.0,11,28.26719
10.0,10,28.27319
10.0,10,28.274759
9.0,9,28.283899
9.0,9,28.2848
10.0,10,28.284861
10.0,10,28.291411
10.0,10,28.300712
8.0,8,28.301588
10.0,10,28.30244
10.0,10,28.306208
9.0,9,28.315849
9.0,9,28.317476
9.0,9,28.322033
10.0,10,28.3221
10.0,10,28.327529
10.0,10,28.333508
9.0,9,28.334364
10.0,10,28.339513
10.0,10,28.339568
10.0,10,28.348485
8.0,8,28.350743
9.0,9,28.350796
10.0,10,28.369452
10.0,10,28.369522
10.0,10,28.371045
9.0,9,28.375564
11.0,11,28.381153
9.0,9,28.386463
9.0,9,28.386533
9.0,9,28.388061
10.0,10,28.396801
8.0,8,28.402169
11.0,11,28.402238
8.0,8,28.402267
11.0,11,28.412705
9.0,9,28.413525
9.0,9,28.418634
10.0,10,28.419464
10.0,10,28.419527
9.0,9,28.429196
10.0,10,28.433696
8.0,8,28.435281
10.0,10,28.443059
10.0,10,28.443912
9.0,9,28.449171
9.0,9,28.450743
10.0,10,28.459961
9.0,9,28.460634
10.0,10,28.466686
9.0,9,28.471198
9.0,9,28.476862
9.0,9,28.482039
9.0,9,28.482094
9.0,9,28.486517
8.0,8,28.49131
10.0,10,28.497352
9.0,9,28.49843
10.0,10,28.502198
10.0,10,28.50822
11.0,11,28.508269
10.0,10,28.514017
9.0,9,28.518479
11.0,11,28.523291
8.0,8,28.524153
9.0,9,28.527927
10.0,10,28.53449
10.0,10,28.540042
10.0,10,28.543833
10.0,10,28.544742
9.0,9,28.544803
8.0,8,28.554766
8.0,8,28.559649
8.0,8,28.560514
10.0,10,28.560576
9.0,9,28.565341
11.0,11,28.58055
10.0,10,28.58216
10.0,10,28.583103
9.0,9,28.583166
10.0,10,28.583192
8.0,8,28.596931
9.0,9,28.602849
9.0,9,28.602916
9.0,9,28.602943
10.0,10,28.602966
9.0,9,28.613878
8.0,8,28.623408
10.0,10,28.625091
10.0,10,28.625159
10.0,10,28.625187
10.0,10,28.635843
9.0,9,28.640342
8.0,8,28.64123
9.0,9,28.642068
10.0,10,28.65008
10.0,10,28.656616
8.0,8,28.657484
10.0,10,28.658325
9.0,9,28.66712
10.0,10,28.667189
8.0,8,28.678532
10.0,10,28.68277
9.0,9,28.682839
10.0,10,28.689606
13.0,13,28.694849
8.0,8,28.699042
11.0,11,28.699097
9.0,9,28.704665
10.0,10,28.71068
10.0,10,28.715923
9.0,9,28.722022
10.0,10,28.722093
10.0,10,28.722153
9.0,9,28.727927
8.0,8,28.738262
10.0,10,28.738332
9.0,9,28.739133
11.0,11,28.743629
11.0,11,28.753582
8.0,8,28.75402
10.0,10,28.758424
11.0,11,28.759998
10.0,10,28.764846
11.0,11,28.774642
12.0,12,28.774712
10.0,10,28.775516
11.0,11,28.789848
12.0,12,28.791428
9.0,9,28.79654
10.0,10,28.797353
11.0,11,28.805944
10.0,10,28.807532
9.0,9,28.811365
9.0,9,28.813751
10.0,10,28.82222
9.0,9,28.823078
8.0,8,28.827601
11.0,11,28.829195
9.0,9,28.837346
9.0,9,28.8395
11.0,11,28.843215
9.0,9,28.844067
9.0,9,28.854286
12.0,12,28.855143
9.0,9,28.859669
8.0,8,28.859737
10.0,10,28.866282
10.0,10,28.872098
9.0,9,28.872168
9.0,9,28.876239
9.0,9,28.876288
10.0,10,28.890927
10.0,10,28.897012
8.0,8,28.897081
10.0,10,28.897109
9.0,9,28.902275
10.0,10,28.908774
8.0,8,28.913308
9.0,9,28.918478
10.0,10,28.919373
9.0,9,28.919436
10.0,10,28.929757
9.0,9,28.939383
11.0,11,28.939451
10.0,10,28.939478
10.0,10,28.940254
9.0,9,28.95073
9.0,9,28.95602
9.0,9,28.956089
10.0,10,28.956963
9.0,9,28.957028
11.0,11,28.989225
9.0,9,28.995604
10.0,10,29.000109
12.0,12,29.005678
13.0,13,29.005747
9.0,9,29.011592
9.0,9,29.01238
9.0,9,29.020801
10.0,10,29.026115
10.0,10,29.026185
10.0,10,29.03195
10.0,10,29.036347
10.0,10,29.037868
10.0,10,29.043162
10.0,10,29.043229
9.0,9,29.052615
12.0,12,29.056601
10.0,10,29.057466
12.0,12,29.064054
13.0,13,29.068929
8.0,8,29.072603
13.0,13,29.074564
10.0,10,29.074612
10.0,10,29.087817
10.0,10,29.088722
9.0,9,29.088783
9.0,9,29.093957
10.0,10,29.103625
9.0,9,29.110009
10.0,10,29.110059
10.0,10,29.11079
9.0,9,29.120069
11.0,11,29.120853
9.0,9,29.126745
9.0,9,29.126799
10.0,10,29.135731
9.0,9,29.136966
8.0,8,29.137014
11.0,11,29.147699
9.0,9,29.147753
11.0,11,29.147778
8.0,8,29.153208
8.0,8,29.153276
9.0,9,29.168274
10.0,10,29.172115
10.0,10,29.172183
9.0,9,29.17221
10.0,10,29.177078
9.0,9,29.188706
9.0,9,29.188774
11.0,11,29.189684
9.0,9,29.189749
10.0,10,29.189775
9.0,9,29.210735
9.0,9,29.210791
9.0,9,29.216281
10.0,10,29.220101
10.0,10,29.220169
10.0,10,29.231331
10.0,10,29.231399
10.0,10,29.236217
10.0,10,29.237084
11.0,11,29.237934
9.0,9,29.251715
9.0,9,29.251783
9.0,9,29.252587
9.0,9,29.257097
11.0,11,29.262075
9.0,9,29.268683
10.0,10,29.269504
11.0,11,29.273979
10.0,10,29.278784
10.0,10,29.279631
9.0,9,29.28908
10.0,10,29.289147
10.0,10,29.295327
9.0,9,29.295381
10.0,10,29.299836
9.0,9,29.305798
10.0,10,29.315746
9.0,9,29.320257
10.0,10,29.320686
10.0,10,29.322164
8.0,8,29.330696
8.0,8,29.331539
9.0,9,29.33683
10.0,10,29.338437
8.0,8,29.347264
11.0,11,29.347332
9.0,9,29.34736
12.0,12,29.358351
8.0,8,29.363277
9.0,9,29.364117
10.0,10,29.367911
13.0,13,29.367979
8.0,8,29.379246
10.0,10,29.380024
10.0,10,29.384547
9.0,9,29.384615
10.0,10,29.389427
8.0,8,29.395836
9.0,9,29.39589
9.0,9,29.40096
10.0,10,29.40641
10.0,10,29.410182
10.0,10,29.420697
11.0,11,29.421564
9.0,9,29.426465
10.0,10,29.43096
10.0,10,29.431815
8.0,8,29.438464
10.0,10,29.438518
9.0,9,29.438543
9.0,9,29.447849
11.0,11,29.452969
9.0,9,29.462259
9.0,9,29.462328
11.0,11,29.463853
10.0,10,29.468336
9.0,9,29.473933
10.0,10,29.479962
10.0,10,29.480031
9.0,9,29.480832
10.0,10,29.489987
10.0,10,29.494397
10.0,10,29.499876
10.0,10,29.499944
11.0,11,29.504797
13.0,13,29.51088
9.0,9,29.516265
15.0,15,29.516321
13.0,13,29.527798
14.0,14,29.528652
9.0,9,29.53317
9.0,9,29.53894
8.0,8,29.543954
11.0,11,29.544797
10.0,10,29.549301
9.0,9,29.55015
9.0,9,29.560712
10.0,10,29.560767
9.0,9,29.561543
9.0,9,29.566691
10.0,10,29.566745
9.0,9,29.577676
9.0,9,29.577746
10.0,10,29.582184
9.0,9,29.587792
10.0,10,29.591201
9.0,9,29.597094
10.0,10,29.597944
10.0,10,29.603487
8.0,8,29.607245
10.0,10,29.608091
9.0,9,29.614059
10.0,10,29.619594
10.0,10,29.626464
9.0,9,29.626534
10.0,10,29.628091
10.0,10,29.638183
10.0,10,29.642716
8.0,8,29.642785
9.0,9,29.643581
9.0,9,29.652027
8.0,8,29.658269
10.0,10,29.658336
10.0,10,29.659865
11.0,11,29.668331
12.0,12,29.673591
9.0,9,29.675164
10.0,10,29.676013
9.0,9,29.683733
8.0,8,29.689775
11.0,11,29.689844
10.0,10,29.696347
11.0,11,29.696414
10.0,10,29.701177
9.0,9,29.706392
10.0,10,29.707243
8.0,8,29.716447
11.0,11,29.721736
10.0,10,29.721804
9.0,9,29.723328
9.0,9,29.730855
10.0,10,29.736354
9.0,9,29.740841
10.0,10,29.741706
9.0,9,29.746648
12.0,12,29.752386
10.0,10,29.756872
10.0,10,29.758522
9.0,9,29.758584
9.0,9,29.76623
9.0,9,29.772017
9.0,9,29.773608
9.0,9,29.782209
9.0,9,29.782279
9.0,9,29.783072
11.0,11,29.790442
8.0,8,29.798156
11.0,11,29.798613
9.0,9,29.798652
9.0,9,29.79938
9.0,9,29.81309
8.0,8,29.81316
9.0,9,29.814686
10.0,10,29.815535
10.0,10,29.823248
9.0,9,29.83236
10.0,10,29.833202
8.0,8,29.834048
10.0,10,29.841935
10.0,10,29.843507
10.0,10,29.849764
10.0,10,29.853537
10.0,10,29.858526
9.0,9,29.858593
9.0,9,29.860127
10.0,10,29.870104
10.0,10,29.874833
10.0,10,29.875725
10.0,10,29.875786
9.0,9,29.879504
10.0,10,29.891509
10.0,10,29.895277
9.0,9,29.895344
11.0,11,29.896498
10.0,10,29.896542
9.0,9,29.910536
10.0,10,29.912125
9.0,9,29.912566
12.0,12,29.920292
10.0,10,29.92036
12.0,12,29.931327
9.0,9,29.931396
8.0,8,29.931424
11.0,11,29.938816
9.0,9,29.938884
8.0,8,29.94981
9.0,9,29.954901
9.0,9,29.955748
10.0,10,29.956639
11.0,11,29.956699
9.0,9,29.970492
9.0,9,29.971341
10.0,10,29.975891
9.0,9,29.975958
10.0,10,29.980811
11.0,11,29.990919
10.0,10,29.990987
9.0,9,29.991783
11.0,11,29.997344
12.0,12,30.001835
10.0,10,30.008471
10.0,10,30.008526
9.0,9,30.00855
9.0,9,30.017661
9.0,9,30.019253
8.0,8,30.047188
8.0,8,30.047261
10.0,10,30.057534
9.0,9,30.058387
8.0,8,30.058819
10.0,10,30.072872
10.0,10,30.072957
9.0,9,30.074492
11.0,11,30.075337
10.0,10,30.083062
9.0,9,30.089754
10.0,10,30.090612
9.0,9,30.091457
10.0,10,30.099555
9.0,9,30.099627
10.0,10,30.106898
10.0,10,30.110611
9.0,9,30.11583
11.0,11,30.115899
10.0,10,30.116697
8.0,8,30.122554
9.0,9,30.13286
9.0,9,30.13294
12.0,12,30.136628
10.0,10,30.137487
10.0,10,30.149857
9.0,9,30.155144
9.0,9,30.155215
10.0,10,30.156742
10.0,10,30.161853
10.0,10,30.167619
10.0,10,30.172752
10.0,10,30.17281
9.0,9,30.178138
9.0,9,30.181895
9.0,9,30.187666
9.0,9,30.190043
9.0,9,30.190113
10.0,10,30.198561
10.0,10,30.199416
10.0,10,30.205378
9.0,9,30.213856
10.0,10,30.214714
9.0,9,30.216342
10.0,10,30.216406
9.0,9,30.226105
9.0,9,30.231202
10.0,10,30.231258
8.0,8,30.232023
10.0,10,30.240406
9.0,9,30.245501
10.0,10,30.253841
9.0,9,30.253913
11.0,11,30.258878
9.0,9,30.259721
9.0,9,30.264979
8.0,8,30.270997
9.0,9,30.271068
10.0,10,30.275871
10.0,10,30.280351
10.0,10,30.28219
8.0,8,30.291331
9.0,9,30.291387
10.0,10,30.29217
9.0,9,30.301597
13.0,13,30.306463
8.0,8,30.308087
9.0,9,30.308151
10.0,10,30.311876
9.0,9,30.322611
11.0,11,30.323389
9.0,9,30.327134
11.0,11,30.328713
11.0,11,30.333693
9.0,9,30.339436
9.0,9,30.342833
11.0,11,30.344998
10.0,10,30.358541
10.0,10,30.35939
8.0,8,30.364579
12.0,12,30.366827
8.0,8,30.375865
10.0,10,30.375936
10.0,10,30.376733
9.0,9,30.381535
10.0,10,30.391458
10.0,10,30.393058
11.0,11,30.396794
12.0,12,30.398431
9.0,9,30.3985
9.0,9,30.40825
9.0,9,30.412668
9.0,9,30.413547
9.0,9,30.419044
10.0,10,30.422801
10.0,10,30.428582
9.0,9,30.43023
10.0,10,30.4303
9.0,9,30.439421
10.0,10,30.439491
10.0,10,30.446011
9.0,9,30.451387
10.0,10,30.460179
10.0,10,30.462434
10.0,10,30.462489
8.0,8,30.472475
10.0,10,30.476238
11.0,11,30.478578
12.0,12,30.484357
12.0,12,30.484428
9.0,9,30.49301
10.0,10,30.49308
9.0,9,30.498247
9.0,9,30.507996
10.0,10,30.508853
9.0,9,30.509771
9.0,9,30.509834
8.0,8,30.51819
8.0,8,30.524724
10.0,10,30.52559
10.0,10,30.530188
10.0,10,30.530259
8.0,8,30.530286
10.0,10,30.541625
10.0,10,30.545392
10.0,10,30.551027
11.0,11,30.551927
11.0,11,30.551991
8.0,8,30.557927
9.0,9,30.571202
10.0,10,30.576499
9.0,9,30.576569
10.0,10,30.577379
9.0,9,30.586692
8.0,8,30.587549
9.0,9,30.593518
10.0,10,30.594374
10.0,10,30.598801
12.0,12,30.607747
11.0,11,30.607818
10.0,10,30.610099
10.0,10,30.618542
11.0,11,30.618613
9.0,9,30.624343
10.0,10,30.625214
10.0,10,30.6343
9.0,9,30.635127
9.0,9,30.63519
8.0,8,30.640369
9.0,9,30.645966
9.0,9,30.651793
9.0,9,30.651863
10.0,10,30.651889
10.0,10,30.661564
10.0,10,30.66608
9.0,9,30.676298
9.0,9,30.676369
9.0,9,30.676398
10.0,10,30.687115
9.0,9,30.687963
9.0,9,30.693294
9.0,9,30.693363
9.0,9,30.693389
10.0,10,30.703988
10.0,10,30.707755
9.0,9,30.713336
10.0,10,30.71418
12.0,12,30.718683
10.0,10,30.724671
9.0,9,30.724742
9.0,9,30.730297
10.0,10,30.734796
9.0,9,30.735233
8.0,8,30.745814
10.0,10,30.745886
11.0,11,30.7496
10.0,10,30.75182
9.0,9,30.751871
8.0,8,30.762096
8.0,8,30.765812
11.0,11,30.767385
9.0,9,30.780749
10.0,10,30.781621
8.0,8,30.783192
10.0,10,30.788437
9.0,9,30.793401
10.0,10,30.798559
9.0,9,30.798615
9.0,9,30.803032
10.0,10,30.813489
10.0,10,30.81435
8.0,8,30.815195
10.0,10,30.820195
8.0,8,30.820265
10.0,10,30.830653
9.0,9,30.830726
10.0,10,30.835179
10.0,10,30.840698
12.0,12,30.845222
9.0,9,30.847449
9.0,9,30.8475
9.0,9,30.857887
11.0,11,30.857959
8.0,8,30.861669
9.0,9,30.867435
10.0,10,30.872209
8.0,8,30.873808
10.0,10,30.883178
10.0,10,30.884033
8.0,8,30.892417
10.0,10,30.894652
10.0,10,30.899109
10.0,10,30.900694
10.0,10,30.908422
10.0,10,30.91002
11.0,11,30.915849
8.0,8,30.916681
10.0,10,30.916744
9.0,9,30.925117
10.0,10,30.930194
10.0,10,30.936043
9.0,9,30.936113
10.0,10,30.940912
9.0,9,30.941759
10.0,10,30.947604
8.0,8,30.956488
9.0,9,30.957371
10.0,10,30.958939
10.0,10,30.962686
10.0,10,30.97208
9.0,9,30.972953
9.0,9,30.973798
10.0,10,30.979015
10.0,10,30.988583
9.0,9,30.99385
10.0,10,30.995452
10.0,10,30.999204
9.0,9,31.004869
9.0,9,31.005738
9.0,9,31.010839
9.0,9,31.016069
10.0,10,31.016139
10.0,10,31.025422
9.0,9,31.025494
9.0,9,31.027256
11.0,11,31.040217
11.0,11,31.040288
8.0,8,31.040316
11.0,11,31.042578
10.0,10,31.050585
8.0,8,31.055816
10.0,10,31.057417
11.0,11,31.058277
10.0,10,31.066297
10.0,10,31.067878
10.0,10,31.073007
11.0,11,31.078175
10.0,10,31.083863
12.0,12,31.083932
9.0,9,31.093184
10.0,10,31.114757
10.0,10,31.121193
8.0,8,31.121265
9.0,9,31.125176
9.0,9,31.126027
11.0,11,31.136303
10.0,10,31.140782
11.0,11,31.141652
14.0,14,31.147508
14.0,14,31.15293
8.0,8,31.152999
8.0,8,31.157431
10.0,10,31.162664
9.0,9,31.168526
9.0,9,31.172229
9.0,9,31.172299
10.0,10,31.174575
8.0,8,31.182289
9.0,9,31.188083
9.0,9,31.188951
10.0,10,31.1898
9.0,9,31.200409
10.0,10,31.202007
8.0,8,31.206524
9.0,9,31.20814
9.0,9,31.217579
11.0,11,31.217651
9.0,9,31.219176
10.0,10,31.224296
10.0,10,31.233255
8.0,8,31.234107
9.0,9,31.234952
10.0,10,31.24018
9.0,9,31.245906
9.0,9,31.250399
10.0,10,31.251981
10.0,10,31.25575
10.0,10,31.26157
10.0,10,31.266086
9.0,9,31.266938
10.0,10,31.272158
11.0,11,31.277713
10.0,10,31.282215
9.0,9,31.283068
9.0,9,31.283904
8.0,8,31.292359
10.0,10,31.300862
9.0,9,31.30251
10.0,10,31.302573
9.0,9,31.309998
9.0,9,31.311581
12.0,12,31.322544
9.0,9,31.322615
12.0,12,31.328137
13.0,13,31.331968
10.0,10,31.332038
9.0,9,31.339417
10.0,10,31.344359
8.0,8,31.348157
9.0,9,31.348237
10.0,10,31.349833
9.0,9,31.360413
8.0,8,31.360469
9.0,9,31.364925
10.0,10,31.365776
9.0,9,31.370629
9.0,9,31.380008
10.0,10,31.380857
8.0,8,31.381731
10.0,10,31.386534
10.0,10,31.391026
10.0,10,31.39713
11.0,11,31.404044
11.0,11,31.40911
12.0,12,31.410739
10.0,10,31.410804
9.0,9,31.416531
9.0,9,31.425745
10.0,10,31.425818
9.0,9,31.430301
10.0,10,31.431159
9.0,9,31.440404
8.0,8,31.442001
10.0,10,31.446491
10.0,10,31.448076
10.0,10,31.452855
9.0,9,31.457349
10.0,10,31.46255
9.0,9,31.463403
9.0,9,31.468427
9.0,9,31.472186
9.0,9,31.47379
10.0,10,31.479634
8.0,8,31.484947
12.0,12,31.489482
9.0,9,31.489553
10.0,10,31.494722
8.0,8,31.500911
9.0,9,31.500968
8.0,8,31.508
10.0,10,31.509604
9.0,9,31.518201
8.0,8,31.519776
10.0,10,31.524263
10.0,10,31.525922
8.0,8,31.525992
8.0,8,31.534421
9.0,9,31.539654
9.0,9,31.545671
11.0,11,31.545741
10.0,10,31.550603
8.0,8,31.550672
8.0,8,31.555862
8.0,8,31.566516
10.0,10,31.567458
9.0,9,31.567522
10.0,10,31.56755
9.0,9,31.576716
8.0,8,31.582696
9.0,9,31.584357
9.0,9,31.58442
9.0,9,31.584448
9.0,9,31.593602
8.0,8,31.598827
9.0,9,31.60674
9.0,9,31.606803
10.0,10,31.611646
10.0,10,31.616868
8.0,8,31.617326
9.0,9,31.627084
9.0,9,31.627985
10.0,10,31.62805
8.0,8,31.633239
11.0,11,31.638806
10.0,10,31.644184
10.0,10,31.647943
10.0,10,31.648015
10.0,10,31.654208
10.0,10,31.658722
10.0,10,31.664168
10.0,10,31.665061
11.0,11,31.669872
11.0,11,31.674976
8.0,8,31.679711
13.0,13,31.68057
10.0,10,31.68905
12.0,12,31.691242
10.0,10,31.694953
9.0,9,31.696527
9.0,9,31.701344
10.0,10,31.706122
10.0,10,31.714635
11.0,11,31.714695
8.0,8,31.720074
11.0,11,31.724579
8.0,8,31.725457
9.0,9,31.731617
10.0,10,31.739338
10.0,10,31.74019
10.0,10,31.745456
11.0,11,31.745527
9.0,9,31.755234
9.0,9,31.756106
10.0,10,31.757691
9.0,9,31.762226
9.0,9,31.762299
10.0,10,31.772211
8.0,8,31.773026
12.0,12,31.77751
10.0,10,31.783096
12.0,12,31.787599
8.0,8,31.788457
10.0,10,31.793702
9.0,9,31.798552
10.0,10,31.80378
10.0,10,31.805369
10.0,10,31.809153
10.0,10,31.817952
10.0,10,31.821752
10.0,10,31.823959
8.0,8,31.827707
10.0,10,31.832681
9.0,9,31.837918
9.0,9,31.838777
9.0,9,31.844041
8.0,8,31.844114
9.0,9,31.849649
9.0,9,31.854889
9.0,9,31.85574
8.0,8,31.864204
10.0,10,31.865406
9.0,9,31.866149
9.0,9,31.87137
11.0,11,31.880548
11.0,11,31.882205
9.0,9,31.882276
9.0,9,31.885967
8.0,8,31.891458
11.0,11,31.901103
11.0,11,31.90273
11.0,11,31.902795
11.0,11,31.907632
12.0,12,31.912856
10.0,10,31.921145
8.0,8,31.921202
8.0,8,31.926554
10.0,10,31.930311
9.0,9,31.932534
9.0,9,31.938353
10.0,10,31.94661
10.0,10,31.947457
10.0,10,31.948298
8.0,8,31.949173
9.0,9,31.963333
10.0,10,31.963408
9.0,9,31.964983
10.0,10,31.965051
9.0,9,31.972731
10.0,10,31.979709
8.0,8,31.979783
12.0,12,31.984216
13.0,13,31.993819
14.0,14,31.993893
9.0,9,31.999087
8.0,8,31.999545
10.0,10,31.999584
10.0,10,32.010764
10.0,10,32.010823
10.0,10,32.016541
11.0,11,32.016613
11.0,11,32.026896
10.0,10,32.033505
10.0,10,32.033578
9.0,9,32.042908
8.0,8,32.04298
10.0,10,32.043782
9.0,9,32.050538
9.0,9,32.05061
9.0,9,32.059703
10.0,10,32.060603
9.0,9,32.060667
10.0,10,32.074932
10.0,10,32.075006
9.0,9,32.077191
10.0,10,32.077247
10.0,10,32.085398
9.0,9,32.091894
10.0,10,32.092748
9.0,9,32.097292
9.0,9,32.097363
9.0,9,32.102164
9.0,9,32.108736
10.0,10,32.113218
8.0,8,32.113289
8.0,8,32.118111
9.0,9,32.118178
8.0,8,32.133903
10.0,10,32.133976
9.0,9,32.138611
9.0,9,32.139532
9.0,9,32.139596
9.0,9,32.172094
10.0,10,32.172168
10.0,10,32.172196
9.0,9,32.172991
10.0,10,32.18065
9.0,9,32.188478
9.0,9,32.188552
10.0,10,32.192255
11.0,11,32.197838
10.0,10,32.19791
9.0,9,32.208003
10.0,10,32.208866
10.0,10,32.213695
10.0,10,32.218244
10.0,10,32.218316
9.0,9,32.224988
9.0,9,32.234925
9.0,9,32.235778
9.0,9,32.240285
10.0,10,32.241163
8.0,8,32.250345
8.0,8,32.2512
10.0,10,32.256419
9.0,9,32.257299
10.0,10,32.265062
10.0,10,32.267259
10.0,10,32.270958
9.0,9,32.272542
11.0,11,32.281669
9.0,9,32.281742
10.0,10,32.287715
9.0,9,32.287787
11.0,11,32.297568
9.0,9,32.298424
